Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
37	Spectrogram 1	1	42.248	42.247989477	42.526897760	0.279	5250.0	7125.0	6093.8	21.9	38.7	50.1	42.248	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	42.248	5019.4	7313.0	AMPI	
38	Spectrogram 1	1	42.806	42.805806043	43.145346561	0.340	4500.0	7125.0	5718.8	21.4	37.5	51.4	42.806	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	42.806	4354.6	7313.0	AMPI	
39	Spectrogram 1	1	43.339	43.339369714	43.630404444	0.291	5250.0	7312.5	6281.2	20.1	32.7	48.4	43.339	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	43.339	5152.4	7479.2	AMPI	
40	Spectrogram 1	1	56.893	56.893182397	57.269102257	0.376	5062.5	7125.0	6000.0	20.7	36.0	50.4	56.893	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	56.893	4786.7	7379.5	AMPI	
41	Spectrogram 1	1	57.778	57.778413034	58.493873412	0.715	5250.0	7500.0	6281.2	20.0	37.1	52.8	57.778	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	57.778	5085.9	7778.4	AMPI	
42	Spectrogram 1	1	259.142	259.142059241	259.511915877	0.370	5718.8	7406.2	6468.8	21.1	34.5	49.7	259.142	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	259.142	5584.5	7578.9	AMPI	
43	Spectrogram 1	1	260.658	260.657865126	260.997405644	0.340	5531.2	7406.2	6468.8	21.2	35.8	50.1	260.658	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	260.658	5418.3	7612.2	AMPI	
44	Spectrogram 1	1	261.652	261.652233787	261.919015622	0.267	5531.2	7312.5	6375.0	23.5	40.7	51.5	261.652	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	261.652	5285.3	7645.4	AMPI	
45	Spectrogram 1	1	267.384	267.383729673	268.129506168	0.746	5343.8	7593.8	6281.2	20.8	38.4	53.7	267.384	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	267.384	5185.6	7844.9	AMPI	
46	Spectrogram 1	1	270.227	270.227381513	272.276751069	2.049	5437.5	7312.5	6281.2	19.8	36.4	56.2	270.227	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	270.227	5285.3	7479.2	AMPI	
47	Spectrogram 1	1	278.592	278.592046064	278.761816323	0.170	2437.5	6000.0	2906.2	26.2	44.9	55.0	278.592	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	278.592	2260.4	6847.6	PIKA	
48	Spectrogram 1	1	343.957	343.956677596	344.814146892	0.857	1781.2	4312.5	2531.2	26.2	41.0	60.5	343.957	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	343.957	1728.5	4786.7	PIKA	
49	Spectrogram 1	1	338.400	338.400276557	339.189148309	0.789	1968.8	3843.8	2625.0	26.8	41.1	59.3	338.400	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	338.400	1928.0	4188.4	PIKA	
50	Spectrogram 1	1	349.753	349.753170038	350.439145475	0.686	5531.2	6843.8	6281.2	22.6	39.6	53.0	349.753	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	349.753	5418.3	7013.9	AMPI	
51	Spectrogram 1	1	473.364	473.364328886	473.655363616	0.291	5250.0	7500.0	6281.2	21.1	36.2	50.1	473.364	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	473.364	5019.4	7711.9	AMPI	
52	Spectrogram 1	1	474.971	474.971083124	475.207548842	0.236	5062.5	7312.5	6093.8	21.6	37.6	49.6	474.971	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	474.971	4886.4	7645.4	AMPI	
53	Spectrogram 1	1	489.037	489.037497613	489.304279449	0.267	5531.2	7031.2	6375.0	20.6	32.5	47.4	489.037	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	489.037	5418.3	7213.3	AMPI	
54	Spectrogram 1	1	489.680	489.680199308	489.922728250	0.243	5531.2	7031.2	6187.5	20.5	33.8	46.8	489.680	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	489.680	5418.3	7213.3	AMPI	
55	Spectrogram 1	1	525.979	525.979392612	528.979392612	3.000	1500.0	9937.5	2437.5	23.2	41.2	67.9	525.979	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	525.979	1413.0	11220.0	background	
57	Spectrogram 1	1	536.154	536.154051101	536.687614772	0.534	2812.5	4968.8	3656.2	24.1	38.5	55.4	536.154	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	536.154	2759.0	5318.6	GCRF	
58	Spectrogram 1	1	542.921	542.920608571	543.693315487	0.773	4781.2	6187.5	5437.5	22.2	41.6	53.4	542.921	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	542.921	4687.0	6293.3	WCSP	
60	Spectrogram 1	1	588.339	588.339163096	589.110885462	0.772	5156.2	6937.5	6000.0	33.9	57.9	68.5	588.339	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	588.339	4321.3	7977.8	AMPI	
61	Spectrogram 1	1	589.617	589.616792347	589.925481294	0.309	5156.2	7312.5	6000.0	32.3	55.2	63.1	589.617	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	589.617	4321.3	8177.3	AMPI	
62	Spectrogram 1	1	590.894	590.894421598	591.220259931	0.326	5156.2	7406.2	6000.0	26.6	46.2	56.9	590.894	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	590.894	4753.5	8011.1	AMPI	
63	Spectrogram 1	1	592.601	592.600785498	592.737980585	0.137	5625.0	7406.2	6562.5	22.5	39.0	47.5	592.601	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	592.601	5518.0	7778.4	AMPI	
64	Spectrogram 1	1	143.707	143.706533680	144.123023172	0.416	4500.0	6375.0	5156.2	21.6	41.2	51.4	143.707	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	143.707	4325.6	6641.9	AMPI	call
65	Spectrogram 1	1	154.909	154.908987514	155.242179107	0.333	4312.5	6093.8	4968.8	21.8	38.5	49.9	154.909	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	154.909	4297.7	6195.3	AMPI	call
66	Spectrogram 1	1	411.200	411.200425191	411.491967835	0.292	5718.8	6656.2	6187.5	21.7	35.2	46.8	411.200	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	411.200	5637.2	6781.4	AMPI	
67	Spectrogram 1	1	540.119	540.118686715	540.410229359	0.292	3281.2	4406.2	3656.2	25.4	41.1	51.2	540.119	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	540.119	3237.2	4576.7	UNK1	*GCRF
70	Spectrogram 1	1	544.105	544.104778381	544.653395573	0.549	4687.5	6093.8	5437.5	21.7	41.2	51.4	544.105	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	544.105	4533.3	6266.7	WCSP	call
71	Spectrogram 1	1	545.682	545.682052808	546.127804277	0.446	5343.8	6375.0	5718.8	26.6	47.7	53.6	545.682	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	545.682	5280.0	6453.3	WCSP	call
