Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
38	Spectrogram 1	1	85.884	85.883819654	86.723663193	0.840	2531.2	3281.2	2906.2	28.4	40.3	56.9	85.884	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	85.884	2454.5	3333.3	ROWR	
39	Spectrogram 1	1	93.605	93.605095836	94.376580017	0.771	2437.5	3375.0	2906.2	28.1	40.0	57.1	93.605	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	93.605	2424.2	3393.9	ROWR	
40	Spectrogram 1	1	105.767	105.766606199	106.645512227	0.879	2250.0	3468.8	2906.2	27.5	40.1	58.5	105.767	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	105.767	2212.1	3575.8	ROWR	
41	Spectrogram 1	1	106.743	106.743168453	106.889652791	0.146	2718.8	5718.8	3750.0	29.0	41.3	56.1	106.743	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	106.743	2515.2	6000.0	PIKA	
42	Spectrogram 1	1	107.741	107.741168886	108.639606159	0.898	2437.5	3562.5	2812.5	27.9	39.7	58.9	107.741	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	107.741	2272.7	3666.7	ROWR	
43	Spectrogram 1	1	108.581	108.581012424	109.782183996	1.201	3187.5	4312.5	3750.0	27.5	39.4	59.2	108.581	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	108.581	3181.8	4333.3	ROWR	
44	Spectrogram 1	1	113.590	113.589804051	114.478475702	0.889	2343.8	3468.8	2812.5	27.3	39.1	57.6	113.590	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	113.590	2272.7	3484.8	ROWR	
45	Spectrogram 1	1	120.335	120.335132302	123.723803323	3.389	1875.0	10875.0	7031.2	26.6	38.6	71.8	120.335	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	120.335	1413.0	11220.0	background	1413-11220
46	Spectrogram 1	1	125.909	125.909309252	126.817512148	0.908	3093.8	4312.5	3750.0	27.7	38.2	59.1	125.909	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	125.909	2969.7	4454.5	ROWR	
47	Spectrogram 1	1	129.503	129.503054347	131.241335159	1.738	1875.0	3093.8	2625.0	27.8	41.9	61.7	129.503	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	129.503	1848.5	3272.7	ROWR	
48	Spectrogram 1	1	141.308	141.308371742	142.460715202	1.152	2250.0	3281.2	2718.8	26.9	38.0	58.0	141.308	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	141.308	2242.4	3303.0	ROWR	
49	Spectrogram 1	1	136.481	136.481457698	137.624035535	1.143	2343.8	3843.8	3000.0	26.5	35.3	59.1	136.481	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	136.481	2303.0	3909.1	ROWR	
50	Spectrogram 1	1	143.118	143.118455105	144.300095433	1.182	1875.0	3187.5	2625.0	27.4	38.8	59.9	143.118	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	143.118	1818.2	3333.3	ROWR	
51	Spectrogram 1	1	145.184	145.183856021	145.476824698	0.293	3375.0	4406.2	3750.0	27.9	40.5	53.4	145.184	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	145.184	3363.6	4545.5	GCRF	
52	Spectrogram 1	1	148.459	148.459309055	148.644855884	0.186	3468.8	4125.0	3656.2	34.5	50.1	58.0	148.459	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	148.459	3272.7	4454.5	GCRF	
53	Spectrogram 1	1	146.663	146.663470935	147.610736321	0.947	2812.5	4218.8	3562.5	27.7	43.6	59.5	146.663	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	146.663	2727.3	4363.6	UNK5	rptd rattle 
